Rank,WSIT,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,,22,1,2,1.1,0.3
2,,DeAndre HopkinsD. Hopkins HOU,WR1,,26,1,3,2.3,0.5
3,,Todd GurleyT. Gurley LAR,RB2,,24,1,13,3.3,1.2
4,,Ezekiel ElliottE. Elliott DAL,RB3,,23,3,7,4.3,1.1
5,,Christian McCaffreyC. McCaffrey CAR,RB4,,22,3,11,5.5,1.3
6,,Alvin KamaraA. Kamara NO,RB5,,23,5,11,6.6,1.1
7,,Odell Beckham Jr.O. Beckham NYG,WR2,,26,3,11,7.2,1.2
8,,Davante AdamsD. Adams GB,WR3,,26,4,26,8.0,2.0
9,,Michael ThomasM. Thomas NO,WR4,,25,6,12,8.5,1.4
10,,Joe MixonJ. Mixon CIN,RB6,,22,6,16,10.9,1.4
11,,Tyreek HillT. Hill KC,WR5,,24,8,19,12.5,1.6
12,,Melvin GordonM. Gordon LAC,RB7,,25,7,20,13.1,3.0
13,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR6,,22,4,29,14.4,2.5
14,,Mike EvansM. Evans TB,WR7,,25,10,20,14.5,2.4
15,,Julio JonesJ. Jones ATL,WR8,,30,8,22,15.0,2.9
16,,Dalvin CookD. Cook MIN,RB8,,23,10,20,16.0,2.5
17,,Nick ChubbN. Chubb CLE,RB9,,23,12,23,17.2,2.3
18,,Amari CooperA. Cooper DAL,WR9,,24,13,36,18.9,3.5
19,,Stefon DiggsS. Diggs MIN,WR10,,25,13,25,19.1,1.9
20,,David JohnsonD. Johnson ARI,RB10,,27,17,30,20.0,2.1
21,,Antonio BrownA. Brown PIT,WR11,,30,13,29,20.6,3.0
22,,Keenan AllenK. Allen LAC,WR12,,26,13,26,22.5,2.0
23,,Travis KelceT. Kelce KC,TE1,,29,10,28,22.8,1.4
24,,James ConnerJ. Conner PIT,RB11,,23,17,28,23.1,2.4
25,,Le'Veon BellL. Bell PIT,RB12,,27,8,29,25.8,2.2
26,,A.J. GreenA. Green CIN,WR13,,30,15,40,28.0,2.9
27,,George KittleG. Kittle SF,TE2,,25,25,54,28.3,2.9
28,,Brandin CooksB. Cooks LAR,WR14,,25,20,38,28.9,4.0
29,,Sony MichelS. Michel NE,RB13,,24,24,37,29.6,2.1
30,,Adam ThielenA. Thielen MIN,WR15,,28,26,41,31.1,3.4
31,,Kerryon JohnsonK. Johnson DET,RB14,,21,26,64,31.2,2.9
32,,Aaron JonesA. Jones GB,RB15,,24,18,37,32.9,2.5
33,,Zach ErtzZ. Ertz PHI,TE3,,28,29,48,33.6,4.0
34,,Kenny GolladayK. Golladay DET,WR16,,25,24,45,34.8,3.7
35,,Patrick MahomesP. Mahomes KC,QB1,,23,8,40,35.5,2.0
36,,T.Y. HiltonT. Hilton IND,WR17,,29,32,47,36.1,1.6
37,,Derrius GuiceD. Guice WAS,RB16,,21,20,43,36.7,3.3
38,,Corey DavisC. Davis TEN,WR18,,24,31,50,39.0,2.4
39,,Leonard FournetteL. Fournette JAC,RB17,,24,12,57,39.4,7.0
40,,Robert WoodsR. Woods LAR,WR19,,26,36,60,40.4,3.0
41,,Phillip LindsayP. Lindsay DEN,RB18,,24,33,52,42.2,4.2
42,,D.J. MooreD. Moore CAR,WR20,,21,39,81,43.1,1.8
43,,Andrew LuckA. Luck IND,QB2,,29,25,49,43.2,1.5
44,,Derrick HenryD. Henry TEN,RB19,,24,31,59,46.4,6.8
45,,Allen RobinsonA. Robinson CHI,WR21,,25,37,57,47.5,4.2
46,,Cooper KuppC. Kupp LAR,WR22,,25,34,60,47.8,6.3
47,,Calvin RidleyC. Ridley ATL,WR23,,24,38,70,49.1,4.9
48,,Marlon MackM. Mack IND,RB20,,22,30,68,49.3,3.8
49,,Aaron RodgersA. Rodgers GB,QB3,,35,35,71,50.1,7.1
50,,Deshaun WatsonD. Watson HOU,QB4,,23,43,72,51.2,7.8
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Jarvis LandryJ. Landry CLE,WR24,,26,44,116,54.7,7.4
52,,Courtland SuttonC. Sutton DEN,WR25,,23,48,167,55.8,6.0
53,,Rashaad PennyR. Penny SEA,RB21,,23,46,76,56.4,6.7
54,,Tarik CohenT. Cohen CHI,RB22,,23,49,76,59.2,7.0
55,,Chris CarsonC. Carson SEA,RB23,,24,31,79,59.8,9.7
56,,Kareem HuntK. Hunt FA,RB24,,23,23,96,60.1,13.7
57,,Chris GodwinC. Godwin TB,WR26,,22,39,140,60.9,14.8
58,,Alshon JefferyA. Jeffery PHI,WR27,,29,44,146,61.0,11.6
59,,Mike WilliamsM. Williams LAC,WR28,,24,49,149,61.6,7.3
60,,Devonta FreemanD. Freeman ATL,RB25,,26,52,90,63.2,9.0
61,,Baker MayfieldB. Mayfield CLE,QB5,,23,46,83,63.6,7.3
62,,O.J. HowardO. Howard TB,TE4,,24,58,84,64.9,5.6
63,,Tevin ColemanT. Coleman ATL,RB26,,25,52,127,66.4,11.2
64,,Royce FreemanR. Freeman DEN,RB27,,22,54,83,67.7,7.0
65,,Russell WilsonR. Wilson SEA,QB6,,30,40,91,68.4,10.1
66,,Mark IngramM. Ingram NO,RB28,,29,54,97,69.0,8.3
67,,David NjokuD. Njoku CLE,TE5,,22,58,88,69.7,7.7
68,,Will FullerW. Fuller HOU,WR29,,24,49,154,70.5,11.9
69,,Carson WentzC. Wentz PHI,QB7,,26,52,105,70.5,10.7
70,,Hunter HenryH. Henry LAC,TE6,,24,61,104,74.2,5.0
71,,Christian KirkC. Kirk ARI,WR30,,22,55,166,75.0,14.0
72,,Jared GoffJ. Goff LAR,QB8,,24,54,115,75.3,14.8
73,,Eric EbronE. Ebron IND,TE7,,25,67,87,76.0,5.0
74,,Dante PettisD. Pettis SF,WR31,,23,53,170,78.1,14.9
75,,Sammy WatkinsS. Watkins KC,WR32,,25,50,159,78.2,25.9
76,,Doug BaldwinD. Baldwin SEA,WR33,,30,55,171,78.2,8.5
77,,Jerick McKinnonJ. McKinnon SF,RB29,,26,54,109,78.3,11.1
78,,Kenyan DrakeK. Drake MIA,RB30,,25,64,165,79.5,5.9
79,,Evan EngramE. Engram NYG,TE8,,24,77,95,80.1,2.9
80,,Tyler BoydT. Boyd CIN,WR34,,24,69,173,80.2,9.7
81,,Jordan HowardJ. Howard CHI,RB31,,24,60,241,80.6,5.4
82,,Cam NewtonC. Newton CAR,QB9,,29,56,112,82.8,10.5
83,,James WhiteJ. White NE,RB32,,27,68,112,83.6,7.4
84,,Robby AndersonR. Anderson NYJ,WR35,,25,47,174,85.9,12.1
85,,Matt BreidaM. Breida SF,RB33,,23,58,111,86.4,8.5
86,,Tyler LockettT. Lockett SEA,WR36,,26,65,178,87.4,14.4
87,,Anthony MillerA. Miller CHI,WR37,,23,82,180,93.3,20.6
88,,Marvin JonesM. Jones DET,WR38,,28,72,181,95.3,10.3
89,,Matt RyanM. Ryan ATL,QB10,,33,72,122,95.3,14.1
90,,Mitch TrubiskyM. Trubisky CHI,QB11,,24,74,132,97.1,7.3
91,,Trey BurtonT. Burton CHI,TE9,,27,73,123,98.2,8.9
92,,Lamar MillerL. Miller HOU,RB34,,27,79,230,98.9,8.4
93,,Golden TateG. Tate PHI,WR39,,30,57,182,100.2,18.9
94,,Jameis WinstonJ. Winston TB,QB12,,25,85,134,101.2,10.2
95,,Jimmy GaroppoloJ. Garoppolo SF,QB13,,27,73,136,102.2,13.1
96,,John BrownJ. Brown BAL,WR40,,28,89,190,107.3,17.6
97,,Sterling ShepardS. Shepard NYG,WR41,,26,74,200,107.4,27.3
98,,Kirk CousinsK. Cousins MIN,QB14,,30,68,148,108.7,16.3
99,,Jay AjayiJ. Ajayi PHI,RB35,,25,66,276,108.8,16.8
100,,Michael GallupM. Gallup DAL,WR42,,22,76,210,109.3,27.6
