Rank,WSID,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,11,22,1,7,1.1,0.3
2,,Christian McCaffreyC. McCaffrey CAR,RB2,7,22,2,7,3.6,1.3
3,,DeAndre HopkinsD. Hopkins HOU,WR1,10,26,1,7,3.7,1.5
4,,Ezekiel ElliottE. Elliott DAL,RB3,8,23,1,6,3.7,1.1
5,,Alvin KamaraA. Kamara NO,RB4,9,23,3,9,5.2,1.3
6,,Odell Beckham Jr.O. Beckham CLE,WR2,7,26,1,13,5.3,2.5
7,,Michael ThomasM. Thomas NO,WR3,9,26,5,10,7.9,1.1
8,,Davante AdamsD. Adams GB,WR4,11,26,4,16,8.6,1.8
9,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR5,7,22,2,18,10.7,1.6
10,,Joe MixonJ. Mixon CIN,RB5,9,22,7,19,11.1,2.4
11,,Todd GurleyT. Gurley LAR,RB6,9,24,2,28,11.3,5.6
12,,Melvin GordonM. Gordon LAC,RB7,12,26,5,17,11.4,2.7
13,,Mike EvansM. Evans TB,WR6,7,25,8,20,13.5,2.3
14,,Julio JonesJ. Jones ATL,WR7,9,30,9,34,14.5,1.6
15,,Dalvin CookD. Cook MIN,RB8,12,23,11,29,17.2,3.7
16,,Nick ChubbN. Chubb CLE,RB9,7,23,8,27,17.7,3.5
17,,Amari CooperA. Cooper DAL,WR8,8,24,13,26,18.0,3.1
18,,David JohnsonD. Johnson ARI,RB10,12,27,6,35,19.1,3.6
19,,Antonio BrownA. Brown OAK,WR9,6,30,14,26,19.5,2.9
20,,Keenan AllenK. Allen LAC,WR10,12,27,13,35,20.6,4.2
21,,James ConnerJ. Conner PIT,RB11,7,24,10,39,21.3,4.2
22,,Le'Veon BellL. Bell NYJ,RB12,4,27,7,32,21.7,4.9
23,,Travis KelceT. Kelce KC,TE1,12,29,11,34,22.1,3.3
24,,Stefon DiggsS. Diggs MIN,WR11,12,25,14,44,22.3,3.8
25,,A.J. GreenA. Green CIN,WR12,9,30,15,89,26.8,4.5
26,,George KittleG. Kittle SF,TE2,4,25,19,33,27.0,2.9
27,,Kenny GolladayK. Golladay DET,WR13,5,25,16,44,29.9,5.3
28,,Brandin CooksB. Cooks LAR,WR14,9,25,22,47,30.4,5.0
29,,T.Y. HiltonT. Hilton IND,WR15,6,29,20,68,30.8,6.9
30,,Adam ThielenA. Thielen MIN,WR16,12,28,20,46,31.1,4.8
31,,Sony MichelS. Michel NE,RB13,10,24,20,49,31.6,5.1
32,,Patrick MahomesP. Mahomes KC,QB1,12,23,7,41,32.5,5.0
33,,Aaron JonesA. Jones GB,RB14,11,24,18,62,34.7,5.0
34,,Kerryon JohnsonK. Johnson DET,RB15,5,21,22,65,35.0,9.5
35,,Zach ErtzZ. Ertz PHI,TE3,10,28,24,63,36.1,8.4
36,,Derrius GuiceD. Guice WAS,RB16,10,21,24,60,38.2,6.9
37,,D.J. MooreD. Moore CAR,WR17,7,22,22,66,38.6,4.2
38,,Leonard FournetteL. Fournette JAC,RB17,10,24,16,63,39.7,8.1
39,,Robert WoodsR. Woods LAR,WR18,9,27,32,101,41.6,9.0
40,,Cooper KuppC. Kupp LAR,WR19,9,25,27,97,44.0,7.1
41,,Corey DavisC. Davis TEN,WR20,11,24,25,85,44.8,8.7
42,,Marlon MackM. Mack IND,RB18,6,23,28,59,45.9,7.0
43,,Andrew LuckA. Luck IND,QB2,6,29,22,69,46.1,3.9
44,,Chris GodwinC. Godwin TB,WR21,7,23,33,99,47.0,7.2
45,,Calvin RidleyC. Ridley ATL,WR22,9,24,18,89,47.5,5.6
46,,Baker MayfieldB. Mayfield CLE,QB3,7,24,40,71,47.6,4.9
47,,Phillip LindsayP. Lindsay DEN,RB19,10,24,32,66,47.8,8.0
48,,Derrick HenryD. Henry TEN,RB20,11,24,31,70,48.8,7.8
49,,Deshaun WatsonD. Watson HOU,QB4,10,23,43,69,50.4,7.1
50,,Josh JacobsJ. Jacobs OAK,RB21,6,,21,152,52.0,22.6
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Allen RobinsonA. Robinson CHI,WR23,6,25,28,95,53.3,15.0
52,,Devonta FreemanD. Freeman ATL,RB22,9,27,38,93,58.2,11.9
53,,Jarvis LandryJ. Landry CLE,WR24,7,26,42,96,58.8,11.2
54,,Tarik CohenT. Cohen CHI,RB23,6,23,47,84,60.5,7.8
55,,O.J. HowardO. Howard TB,TE4,7,24,28,79,61.0,9.6
56,,Mike WilliamsM. Williams LAC,WR25,12,24,42,126,61.4,12.5
57,,Aaron RodgersA. Rodgers GB,QB5,11,35,37,85,61.9,11.3
58,,Rashaad PennyR. Penny SEA,RB24,11,23,39,80,62.9,8.4
59,,Sammy WatkinsS. Watkins KC,WR26,12,25,42,138,64.5,15.8
60,,Damien WilliamsD. Williams KC,RB25,12,27,35,116,66.8,15.3
61,,Evan EngramE. Engram NYG,TE5,11,24,50,88,68.2,7.8
62,,Russell WilsonR. Wilson SEA,QB6,11,30,52,138,68.4,9.4
63,,Kareem HuntK. Hunt CLE,RB26,7,23,23,141,68.8,13.3
64,,Courtland SuttonC. Sutton DEN,WR27,10,23,40,147,69.7,21.9
65,,David NjokuD. Njoku CLE,TE6,7,22,59,104,71.8,6.1
66,,Mark IngramM. Ingram BAL,RB27,8,29,49,105,72.5,9.5
67,,Will FullerW. Fuller HOU,WR28,10,25,55,132,73.4,11.0
68,,Tyler BoydT. Boyd CIN,WR29,9,24,42,150,73.5,15.4
69,,Tevin ColemanT. Coleman SF,RB28,4,26,52,127,74.0,14.9
70,,Alshon JefferyA. Jeffery PHI,WR30,10,29,41,134,74.7,13.7
71,,Hunter HenryH. Henry LAC,TE7,12,24,56,128,74.8,15.1
72,,Miles SandersM. Sanders PHI,RB29,10,,31,183,75.1,32.5
73,,N'Keal HarryN. Harry NE,WR31,10,,30,235,75.9,45.1
74,,Carson WentzC. Wentz PHI,QB7,10,26,52,129,76.0,12.2
75,,Tyler LockettT. Lockett SEA,WR32,11,26,42,149,79.0,15.8
76,,Jared GoffJ. Goff LAR,QB8,9,24,60,155,80.1,13.2
77,,Christian KirkC. Kirk ARI,WR33,12,22,55,142,80.8,11.9
78,,Kenyan DrakeK. Drake MIA,RB30,5,25,50,106,81.4,11.9
79,,Chris CarsonC. Carson SEA,RB31,11,24,40,132,81.6,16.8
80,,Tyreek HillT. Hill KC,WR34,12,25,13,231,83.0,49.3
81,,David MontgomeryD. Montgomery CHI,RB32,6,,34,230,83.6,53.6
