fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brian Robinson Jr.,20094,RB,WAS,105.44,17.22,83,131,795f636e-6f7f-4bc7-a346-2862272abead,brian-robinson-jr.php,34054,2741207,84.9,85.7,84,https://images.fantasypros.com/images/players/nfl/20094/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20094/headshot/210x210.png,NA,14,Brian Robinson,2024-05-24,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Mike Williams,16377,WR,NYJ,107.44,13.87,83,130,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,mike-williams-wr.php,30120,2082516,46.3,77.5,15,https://images.fantasypros.com/images/players/nfl/16377/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16377/headshot/210x210.png,NA,12,Mike Williams,2024-05-24,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyler Lockett,13971,WR,SEA,109.11,4.7,104,118,dffa69ad-331e-4f09-ae38-40a5a4406be6,tyler-lockett.php,28457,1860834,87.5,81.9,93,https://images.fantasypros.com/images/players/nfl/13971/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13971/headshot/210x210.png,NA,10,Tyler Lockett,2024-05-24,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Austin Ekeler,16483,RB,WAS,109.44,13.17,87,130,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,austin-ekeler.php,30423,2820090,91.9,84.8,99,https://images.fantasypros.com/images/players/nfl/16483/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16483/headshot/210x210.png,NA,14,Austin Ekeler,2024-05-24,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyjae Spears,25323,RB,TEN,109.56,7.89,94,121,af71f149-7758-40b7-973a-9fe6320cf4f5,tyjae-spears.php,40119,3122588,63.2,82.4,44,https://images.fantasypros.com/images/players/nfl/25323/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25323/headshot/210x210.png,NA,5,Tyjae Spears,2024-05-24,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Gus Edwards,17687,RB,LAC,109.67,14.82,89,132,3ffc3993-461e-4477-9def-c9633b7feac1,gus-edwards.php,31424,2925410,79.4,77.8,81,https://images.fantasypros.com/images/players/nfl/17687/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17687/headshot/210x210.png,NA,5,Gus Edwards,2024-05-24,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tua Tagovailoa,19198,QB,MIA,110.78,16.78,82,137,26ad9c27-de38-495e-913c-6fb2428e76d3,tua-tagovailoa.php,32675,2741209,81.5,66.9,96,https://images.fantasypros.com/images/players/nfl/19198/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19198/headshot/210x210.png,NA,6,Tua Tagovailoa,2024-05-24,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Justin Herbert,18635,QB,LAC,111.11,18.04,83,143,f0a8f8e3-b9e9-46ed-85e4-eec6452a8a44,justin-herbert.php,32676,2221960,65.1,80.1,50,https://images.fantasypros.com/images/players/nfl/18635/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18635/headshot/210x210.png,NA,5,Justin Herbert,2024-05-24,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brock Bowers,22955,TE,LV,112.78,8.99,95,123,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,brock-bowers.php,40878,26693971,74.1,74.1,0,https://images.fantasypros.com/images/players/nfl/22955/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22955/headshot/210x210.png,NA,10,Brock Bowers,2024-05-24,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jameson Williams,23677,WR,DET,113.33,18.92,91,162,590adb00-5598-47ad-b6d4-16a6c5519847,jameson-williams.php,33967,3125968,31.3,40.5,22,https://images.fantasypros.com/images/players/nfl/23677/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23677/headshot/210x210.png,NA,5,Jameson Williams,2024-05-24,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dallas Goedert,17270,TE,PHI,113.44,9.7,99,127,e8029983-87cf-49a2-bc04-04c8233a0630,dallas-goedert.php,31019,2132551,88.5,83.9,93,https://images.fantasypros.com/images/players/nfl/17270/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17270/headshot/210x210.png,NA,5,Dallas Goedert,2024-05-24,PHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chase Brown,25324,RB,CIN,115.33,9.49,102,137,d74ff06d-905d-4fed-8f98-b5f6d4549333,chase-brown.php,40196,2965160,32,46,18,https://images.fantasypros.com/images/players/nfl/25324/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25324/headshot/210x210.png,NA,12,Chase Brown,2024-05-24,CIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ezekiel Elliott,15498,RB,DAL,115.89,17.4,84,147,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,ezekiel-elliott.php,29238,2060769,69.1,54.1,84,https://images.fantasypros.com/images/players/nfl/15498/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15498/headshot/210x210.png,NA,7,Ezekiel Elliott,2024-05-24,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jared Goff,15501,QB,DET,116.44,15.92,90,145,aba8f925-ffbf-4654-bfa7-a25d3d237494,jared-goff.php,29235,2061053,69.3,48.5,90,https://images.fantasypros.com/images/players/nfl/15501/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15501/headshot/210x210.png,NA,5,Jared Goff,2024-05-24,DET
/nfl/rankings/best-ball-overall.php,best-overall,bo,Trevor Lawrence,19780,QB,JAC,116.78,15.3,95,140,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,trevor-lawrence.php,33389,2967185,75.3,63.5,87,https://images.fantasypros.com/images/players/nfl/19780/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19780/headshot/210x210.png,NA,12,Trevor Lawrence,2024-05-24,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jakobi Meyers,18598,WR,LV,118.56,4.83,111,125,73e194d1-a4b7-4de4-b1c2-3c24ef502918,jakobi-meyers.php,32231,2183835,76,76,76,https://images.fantasypros.com/images/players/nfl/18598/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18598/headshot/210x210.png,NA,10,Jakobi Meyers,2024-05-24,LVR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Romeo Doubs,23794,WR,GB,121.67,13.61,103,150,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,romeo-doubs.php,34088,2961886,44.2,27.4,61,https://images.fantasypros.com/images/players/nfl/23794/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23794/headshot/210x210.png,NA,10,Romeo Doubs,2024-05-24,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kirk Cousins,11177,QB,ATL,123.11,16.13,100,149,bbd0942c-6f77-4f83-a6d0-66ec6548019e,kirk-cousins.php,25812,1272574,42.5,67.9,17,https://images.fantasypros.com/images/players/nfl/11177/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11177/headshot/210x210.png,NA,12,Kirk Cousins,2024-05-24,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Blake Corum,23013,RB,LAR,128.89,7,115,140,93ba1da2-3679-4ddc-9687-0802349f9ee2,blake-corum.php,40962,3169252,30.1,30.1,0,https://images.fantasypros.com/images/players/nfl/23013/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23013/headshot/210x210.png,NA,6,Blake Corum,2024-05-24,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Joshua Palmer,22845,WR,LAC,130.67,16.4,110,165,857fcc59-10e8-4194-bd7d-41bc5f72a47f,josh-palmer.php,33465,2867325,31.8,27.5,36,https://images.fantasypros.com/images/players/nfl/22845/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22845/headshot/210x210.png,NA,5,Josh Palmer,2024-05-24,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Zach Charbonnet,23152,RB,SEA,130.67,10.95,113,151,7d7f1628-85a7-4633-9ffe-d82fc2761b00,zach-charbonnet.php,40075,3123810,60.9,66.7,55,https://images.fantasypros.com/images/players/nfl/23152/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23152/headshot/210x210.png,NA,10,Zach Charbonnet,2024-05-24,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Matthew Stafford,9451,QB,LAR,131.11,14.34,105,147,ade43b1a-0601-4672-83b6-d246bc066a19,matthew-stafford.php,9265,1114942,59.8,33.6,86,https://images.fantasypros.com/images/players/nfl/9451/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9451/headshot/210x210.png,NA,6,Matthew Stafford,2024-05-24,LAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rashid Shaheed,24687,WR,NO,133.11,14.38,119,164,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,rashid-shaheed.php,34659,2250863,39.1,19.2,59,https://images.fantasypros.com/images/players/nfl/24687/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24687/headshot/210x210.png,NA,12,Rashid Shaheed,2024-05-24,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Curtis Samuel,16434,WR,BUF,133.56,40.04,96,234,66a21b6d-97e5-4732-8bb0-062145d6bbc6,curtis-samuel.php,30153,2131252,47.1,55.1,39,https://images.fantasypros.com/images/players/nfl/16434/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16434/headshot/210x210.png,NA,12,Curtis Samuel,2024-05-24,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,Dalton Schultz,17349,TE,HOU,134.11,11.67,111,151,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,dalton-schultz.php,31107,2136748,77.6,79.2,76,https://images.fantasypros.com/images/players/nfl/17349/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17349/headshot/210x210.png,NA,14,Dalton Schultz,2024-05-24,HOU
/nfl/rankings/best-ball-overall.php,best-overall,bo,T.J. Hockenson,18290,TE,MIN,134.78,15.66,110,152,bd1120b6-38b3-4225-a4b0-20660a149d0d,tj-hockenson.php,31840,2251097,80.3,84.6,76,https://images.fantasypros.com/images/players/nfl/18290/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18290/headshot/210x210.png,NA,6,TJ Hockenson,2024-05-24,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Gabe Davis,19398,WR,JAC,138.22,17.82,108,162,dc397432-7157-4ce4-976d-b9662cc6f551,gabriel-davis.php,32798,2804813,56.8,32.6,81,https://images.fantasypros.com/images/players/nfl/19398/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19398/headshot/210x210.png,NA,12,Gabriel Davis,2024-05-24,JAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jerry Jeudy,19201,WR,CLE,139.11,13.11,125,166,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,jerry-jeudy.php,32685,2741201,60,66.9,53,https://images.fantasypros.com/images/players/nfl/19201/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19201/headshot/210x210.png,NA,10,Jerry Jeudy,2024-05-24,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Pat Freiermuth,20163,TE,PIT,139.22,9.21,126,152,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6,pat-freiermuth.php,33443,2961270,60.6,67.2,54,https://images.fantasypros.com/images/players/nfl/20163/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/20163/headshot/210x210.png,NA,9,Pat Freiermuth,2024-05-24,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Brandin Cooks,12122,WR,DAL,139.33,23.22,111,193,b6b954eb-4591-4b7a-86b9-a481f15fdd58,brandin-cooks.php,27548,1880880,46.9,26.8,67,https://images.fantasypros.com/images/players/nfl/12122/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12122/headshot/210x210.png,NA,7,Brandin Cooks,2024-05-24,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cole Kmet,19229,TE,CHI,140.11,11.57,123,160,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,cole-kmet.php,32713,2868619,72.8,62.6,83,https://images.fantasypros.com/images/players/nfl/19229/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19229/headshot/210x210.png,NA,7,Cole Kmet,2024-05-24,CHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,Adonai Mitchell,24357,WR,IND,141.56,18.42,118,175,190dbc97-2b7c-4023-b6b0-5729b854b60b,adonai-mitchell.php,40915,26701928,11.6,11.6,0,https://images.fantasypros.com/images/players/nfl/24357/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24357/headshot/210x210.png,NA,14,Adonai Mitchell,2024-05-24,IND
/nfl/rankings/best-ball-overall.php,best-overall,bo,Aaron Rodgers,9001,QB,NYJ,144.56,24.81,114,202,0ce48193-e2fa-466e-a986-33f751add206,aaron-rodgers.php,7200,419780,49.3,79.6,19,https://images.fantasypros.com/images/players/nfl/9001/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9001/headshot/210x210.png,NA,12,Aaron Rodgers,2024-05-24,NYJ
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jahan Dotson,23101,WR,WAS,145.56,13.77,127,168,d4a7917d-f327-431b-9b87-83af341c3e21,jahan-dotson.php,33971,2962944,30.8,4.5,57,https://images.fantasypros.com/images/players/nfl/23101/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23101/headshot/210x210.png,NA,14,Jahan Dotson,2024-05-24,WAS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Baker Mayfield,17237,QB,TB,145.78,20.29,104,170,30198d30-9769-4e10-ac86-b4c91d940802,baker-mayfield.php,30971,2080032,43.6,19.1,68,https://images.fantasypros.com/images/players/nfl/17237/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17237/headshot/210x210.png,NA,11,Baker Mayfield,2024-05-24,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Xavier Legette,26136,WR,CAR,147.33,21.72,116,194,0bb0c37c-e76b-4529-92b0-b026be4f7d6c,xavier-legette.php,40890,3131575,30.6,30.6,0,https://images.fantasypros.com/images/players/nfl/26136/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26136/headshot/210x210.png,NA,11,Xavier Legette,2024-05-24,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,Josh Downs,24706,WR,IND,147.78,20.66,125,186,dd227f4a-0785-482d-a28b-f231c7f3b73f,josh-downs.php,40126,3162970,27.5,7,48,https://images.fantasypros.com/images/players/nfl/24706/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24706/headshot/210x210.png,NA,14,Josh Downs,2024-05-24,IND
/nfl/rankings/best-ball-overall.php,best-overall,bo,Deshaun Watson,16398,QB,CLE,148,18.37,113,166,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,deshaun-watson.php,30125,2133482,35,50,20,https://images.fantasypros.com/images/players/nfl/16398/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16398/headshot/210x210.png,NA,10,Deshaun Watson,2024-05-24,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Antonio Gibson,19624,RB,NE,149.78,13.95,136,185,c0a8a5d0-583f-457a-9d96-70027d3f69e7,antonio-gibson.php,32736,2960976,51.3,40.5,62,https://images.fantasypros.com/images/players/nfl/19624/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19624/headshot/210x210.png,NA,14,Antonio Gibson,2024-05-24,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jerome Ford,22921,RB,CLE,151,23.42,112,193,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,jerome-ford.php,34112,2966543,74.7,63.4,86,https://images.fantasypros.com/images/players/nfl/22921/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22921/headshot/210x210.png,NA,10,Jerome Ford,2024-05-24,CLE
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rico Dowdle,19647,RB,DAL,153.56,33.68,121,233,bba755a2-63b6-4ac1-b806-0609816135de,rico-dowdle.php,33100,2252798,12.7,17.3,8,https://images.fantasypros.com/images/players/nfl/19647/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19647/headshot/210x210.png,NA,7,Rico Dowdle,2024-05-24,DAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Kendre Miller,24360,RB,NO,156.22,27,134,229,66627686-34fe-4599-84ac-e436fd7d798a,kendre-miller.php,40108,3162256,4.3,4.5,4,https://images.fantasypros.com/images/players/nfl/24360/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24360/headshot/210x210.png,NA,12,Kendre Miller,2024-05-24,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ricky Pearsall,26214,WR,SF,157.67,31.27,132,224,aca4c1b8-915f-4295-92e4-05b51feee6b1,ricky-pearsall.php,40892,3122949,6.7,6.7,0,https://images.fantasypros.com/images/players/nfl/26214/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26214/headshot/210x210.png,NA,9,Ricky Pearsall,2024-05-24,SFO
/nfl/rankings/best-ball-overall.php,best-overall,bo,Hunter Henry,15561,TE,NE,157.78,5.18,149,169,705899da-3c20-4bc3-b5d0-2e6e40655131,hunter-henry.php,29269,2079848,15.5,6,25,https://images.fantasypros.com/images/players/nfl/15561/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15561/headshot/210x210.png,NA,14,Hunter Henry,2024-05-24,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Darnell Mooney,19810,WR,ATL,158.56,18.61,139,198,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,darnell-mooney.php,32843,2240651,39,67.9,10,https://images.fantasypros.com/images/players/nfl/19810/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19810/headshot/210x210.png,NA,12,Darnell Mooney,2024-05-24,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jaylen Wright,25987,RB,MIA,158.67,32.14,129,241,ba9e1390-028b-47c9-8710-84cee3fa25de,jaylen-wright.php,41010,26698774,4.1,4.1,0,https://images.fantasypros.com/images/players/nfl/25987/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25987/headshot/210x210.png,NA,6,Jaylen Wright,2024-05-24,MIA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Khalil Shakir,23748,WR,BUF,131.5,18.59,115,166,0ce9ddce-bdf6-469c-8a32-9cf0ed3714a4,khalil-shakir.php,34104,2969119,10,9.9,10,https://images.fantasypros.com/images/players/nfl/23748/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23748/headshot/210x210.png,NA,12,Khalil Shakir,2024-05-24,BUF
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ty Chandler,19471,RB,MIN,160.89,16.89,143,189,a0833a94-60ce-4a3a-a32a-d067fe7b253d,ty-chandler.php,34125,2867472,61.3,52.6,70,https://images.fantasypros.com/images/players/nfl/19471/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19471/headshot/210x210.png,NA,6,Ty Chandler,2024-05-24,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Chuba Hubbard,19792,RB,CAR,161.67,19.78,129,191,32205e74-b23f-420a-b312-465b29260745,chuba-hubbard.php,33514,2865693,56.7,31.3,82,https://images.fantasypros.com/images/players/nfl/19792/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19792/headshot/210x210.png,NA,11,Chuba Hubbard,2024-05-24,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,J.J. McCarthy,23018,QB,MIN,164.11,14.33,132,178,587cc3c3-aeda-4ac7-8803-a7e4db195534,jj-mccarthy.php,40905,26695214,22.9,22.9,0,https://images.fantasypros.com/images/players/nfl/23018/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23018/headshot/210x210.png,NA,6,JJ McCarthy,2024-05-24,MIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Marvin Mims Jr.,23080,WR,DEN,165,16.54,142,202,fcd780e6-6d43-4c2e-b740-59ae09911345,marvin-mims.php,40090,3162586,6.2,4.4,8,https://images.fantasypros.com/images/players/nfl/23080/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23080/headshot/210x210.png,NA,14,Marvin Mims,2024-05-24,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Juwan Johnson,19562,TE,NO,165.11,10.05,152,183,0226b03b-f91d-4223-9813-9fcd2e9c3acc,juwan-johnson.php,33113,2186637,10,3.9,16,https://images.fantasypros.com/images/players/nfl/19562/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19562/headshot/210x210.png,NA,12,Juwan Johnson,2024-05-24,NOS
/nfl/rankings/best-ball-overall.php,best-overall,bo,Luke Musgrave,25282,TE,GB,165.78,25.33,137,220,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,luke-musgrave.php,40074,3129283,8.3,4.5,12,https://images.fantasypros.com/images/players/nfl/25282/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25282/headshot/210x210.png,NA,10,Luke Musgrave,2024-05-24,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Roman Wilson,26160,WR,PIT,166.22,27.43,133,222,43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1,roman-wilson.php,40952,3169495,2.7,2.7,0,https://images.fantasypros.com/images/players/nfl/26160/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26160/headshot/210x210.png,NA,9,Roman Wilson,2024-05-24,PIT
/nfl/rankings/best-ball-overall.php,best-overall,bo,Will Levis,22987,QB,TEN,166.22,17.72,138,191,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,will-levis.php,40068,2964377,10.2,3.4,17,https://images.fantasypros.com/images/players/nfl/22987/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22987/headshot/210x210.png,NA,5,Will Levis,2024-05-24,TEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jaleel McLaughlin,25876,RB,DEN,166.33,26.93,114,208,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,jaleel-mclaughlin.php,40696,26725939,9.2,9.4,9,https://images.fantasypros.com/images/players/nfl/25876/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25876/headshot/210x210.png,NA,14,Jaleel McLaughlin,2024-05-24,DEN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Jermaine Burton,22956,WR,CIN,167,31.6,113,220,dc363b05-4551-4cb0-9bfc-ba462cb1cd5b,jermaine-burton.php,40974,3163951,2.6,2.6,0,https://images.fantasypros.com/images/players/nfl/22956/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22956/headshot/210x210.png,NA,12,Jermaine Burton,2024-05-24,CIN
/nfl/rankings/best-ball-overall.php,best-overall,bo,Tyler Allgeier,24172,RB,ATL,167.44,14.65,147,192,f4529909-1a02-4f4b-a1f3-315cad100683,tyler-allgeier.php,34107,2975590,45.5,43.9,47,https://images.fantasypros.com/images/players/nfl/24172/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24172/headshot/210x210.png,NA,12,Tyler Allgeier,2024-05-24,ATL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Geno Smith,11687,QB,SEA,167.78,20.56,133,200,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,geno-smith.php,26662,1700358,39.4,10.8,68,https://images.fantasypros.com/images/players/nfl/11687/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11687/headshot/210x210.png,NA,10,Geno Smith,2024-05-24,SEA
/nfl/rankings/best-ball-overall.php,best-overall,bo,Cade Otton,23181,TE,TB,170.33,8.47,155,182,f23517bd-ae85-484a-8ecb-1f7a2d851e48,cade-otton.php,34062,2815179,16.8,3.6,30,https://images.fantasypros.com/images/players/nfl/23181/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23181/headshot/210x210.png,NA,11,Cade Otton,2024-05-24,TBB
/nfl/rankings/best-ball-overall.php,best-overall,bo,Khalil Herbert,22763,RB,CHI,172.44,11.82,144,186,02af99e0-3c84-4d4e-937a-a9f29a02323b,khalil-herbert.php,33605,2253041,30.6,7.2,54,https://images.fantasypros.com/images/players/nfl/22763/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22763/headshot/210x210.png,NA,7,Khalil Herbert,2024-05-24,CHI
/nfl/rankings/best-ball-overall.php,best-overall,bo,MarShawn Lloyd,23118,RB,GB,173.56,29.44,134,225,7b8967bc-a3a5-4aa4-bd1f-2846663ca831,marshawn-lloyd.php,40971,3162514,5.3,5.3,0,https://images.fantasypros.com/images/players/nfl/23118/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23118/headshot/210x210.png,NA,10,MarShawn Lloyd,2024-05-24,GBP
/nfl/rankings/best-ball-overall.php,best-overall,bo,DeMario Douglas,25304,WR,NE,174.33,15.74,154,202,962496d4-9ffa-471b-8dd2-fc5e60fee84b,demario-douglas.php,40222,3126241,23.9,24.7,23,https://images.fantasypros.com/images/players/nfl/25304/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25304/headshot/210x210.png,NA,14,DeMario Douglas,2024-05-24,NEP
/nfl/rankings/best-ball-overall.php,best-overall,bo,Adam Thielen,13429,WR,CAR,175.67,19.52,155,220,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,adam-thielen.php,27277,2059362,80.3,76.5,84,https://images.fantasypros.com/images/players/nfl/13429/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13429/headshot/210x210.png,NA,11,Adam Thielen,2024-05-24,CAR
/nfl/rankings/best-ball-overall.php,best-overall,bo,J.K. Dobbins,19245,RB,LAC,175.78,27.87,138,231,a57b9914-4315-4295-98b4-9b348c52d6a1,jk-dobbins.php,32725,2804420,35.5,55,16,https://images.fantasypros.com/images/players/nfl/19245/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19245/headshot/210x210.png,NA,5,JK Dobbins,2024-05-24,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Quentin Johnston,23123,WR,LAC,176.56,25.01,151,230,e648bc98-bc81-44d0-8d4b-b9223c497ff4,quentin-johnston.php,40051,3162609,26.5,30.9,22,https://images.fantasypros.com/images/players/nfl/23123/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23123/headshot/210x210.png,NA,5,Quentin Johnston,2024-05-24,LAC
/nfl/rankings/best-ball-overall.php,best-overall,bo,Rashod Bateman,19794,WR,BAL,180.22,9.75,165,198,d9f8b92b-69d4-4d83-9bf2-106ee523efed,rashod-bateman.php,33415,2960940,9.9,3.7,16,https://images.fantasypros.com/images/players/nfl/19794/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19794/headshot/210x210.png,NA,14,Rashod Bateman,2024-05-24,BAL
/nfl/rankings/best-ball-overall.php,best-overall,bo,Ray Davis,26191,RB,BUF,181.78,27.99,149,235,a856dd59-ed95-471a-bfb9-fbd0566bd1a9,ray-davis.php,40980,3123108,2,2,0,https://images.fantasypros.com/images/players/nfl/26191/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26191/headshot/210x210.png,NA,12,Ray Davis,2024-05-24,BUF
