Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
89,,Vance McDonaldV. McDonald PIT,TE8,7,48,235,92.3,24.4,83.0,-6.0
90,,Marvin JonesM. Jones DET,WR38,5,62,158,92.6,14.9,93.0,+3.0
91,,Royce FreemanR. Freeman DEN,RB38,10,56,147,93.8,18.4,104.0,+13.0
92,,Devin SingletaryD. Singletary BUF,RB39,6,29,278,92.1,35.5,97.0,+5.0
93,,Dante PettisD. Pettis SF,WR39,4,44,152,95.8,17.4,107.0,+14.0
94,,Larry FitzgeraldL. Fitzgerald ARI,WR40,12,49,148,96.0,17.6,102.0,+8.0
95,,Russell WilsonR. Wilson SEA,QB8,11,54,270,97.8,16.6,88.0,-7.0
96,,David NjokuD. Njoku CLE,TE9,7,48,211,99.9,23.3,86.0,-10.0
97,,Josh GordonJ. Gordon SEA,WR41,11,31,251,75.7,31.4,65.0,-32.0
98,,Jared GoffJ. Goff LAR,QB9,9,62,272,101.8,15.0,91.0,-7.0
Tier 8,
99,,Dion LewisD. Lewis TEN,RB40,11,65,200,105.3,20.6,128.0,+29.0
100,,Jameis WinstonJ. Winston TB,QB10,7,59,275,105.6,13.7,116.0,+16.0
101,,Drew BreesD. Brees NO,QB11,9,36,274,106.5,17.0,80.0,-21.0
102,,Austin HooperA. Hooper ATL,TE10,9,48,211,107.4,25.4,105.0,+3.0
103,,Jordan HowardJ. Howard PHI,RB41,10,53,215,107.8,26.4,94.0,-9.0
104,,Emmanuel SandersE. Sanders SF,WR42,4,47,203,105.9,23.4,87.0,-17.0
105,,Geronimo AllisonG. Allison GB,WR43,11,53,152,112.2,17.4,111.0,+6.0
106,,Kalen BallageK. Ballage MIA,RB42,5,58,200,113.0,23.2,124.0,+18.0
107,,Courtland SuttonC. Sutton DEN,WR44,10,66,194,111.7,17.7,103.0,-4.0
108,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,WR45,11,67,233,114.8,20.5,109.0,+1.0
109,,Lamar JacksonL. Jackson BAL,QB12,8,62,265,114.8,19.5,118.0,+9.0
110,,Darrell HendersonD. Henderson LAR,RB43,9,40,257,111.3,28.6,100.0,-10.0
111,,Kyler MurrayK. Murray ARI,QB13,12,69,273,116.3,25.5,115.0,+4.0
112,,Delanie WalkerD. Walker TEN,TE11,11,55,291,119.5,29.2,114.0,+2.0
113,,Peyton BarberP. Barber TB,RB44,7,68,201,119.8,25.4,117.0,+4.0
114,,Ben RoethlisbergerB. Roethlisberger PIT,QB14,7,63,281,120.4,16.6,106.0,-8.0
115,,Dak PrescottD. Prescott DAL,QB15,8,69,271,121.7,18.6,130.0,+15.0
116,,Michael GallupM. Gallup DAL,WR46,8,76,259,122.5,24.8,119.0,+3.0
117,,Tyrell WilliamsT. Williams OAK,WR47,6,55,259,123.7,33.2,135.0,+18.0
118,,Anthony MillerA. Miller CHI,WR48,6,66,227,120.0,19.4,134.0,+16.0
119,,Nyheim HinesN. Hines IND,RB45,6,73,227,120.2,28.1,138.0,+19.0
120,,Jamison CrowderJ. Crowder NYJ,WR49,4,72,218,124.2,21.4,140.0,+20.0
121,,DeSean JacksonD. Jackson PHI,WR50,10,67,201,124.0,21.5,132.0,+11.0
122,,Justice HillJ. Hill BAL,RB46,8,58,275,125.9,37.7,149.0,+27.0
123,,Donte MoncriefD. Moncrief CAR,WR51,7,56,269,128.0,29.5,126.0,+3.0
124,,John BrownJ. Brown BUF,WR52,6,66,215,128.2,19.5,146.0,+22.0
125,,Justin JacksonJ. Jackson LAC,RB47,12,71,253,128.5,39.8,129.0,+4.0
126,,Philip RiversP. Rivers LAC,QB16,12,75,287,132.8,17.7,125.0,-1.0
127,,Jaylen SamuelsJ. Samuels PIT,RB48,7,68,207,127.8,25.0,123.0,-4.0
128,,Keke CouteeK. Coutee HOU,WR53,10,87,218,128.8,22.6,148.0,+20.0
129,,Golden TateG. Tate NYG,WR54,11,74,216,129.2,22.2,131.0,+2.0
130,,Mitch TrubiskyM. Trubisky CHI,QB17,6,84,277,140.4,23.3,154.0,+24.0
Tier 9,
131,,Tom BradyT. Brady NE,QB18,10,85,279,142.6,23.2,108.0,-23.0
132,,Eric EbronE. Ebron IND,TE12,6,52,297,143.9,44.3,92.0,-40.0
133,,Adrian PetersonA. Peterson WAS,RB49,10,61,225,138.7,28.7,133.0,0.0
134,,Kirk CousinsK. Cousins MIN,QB19,12,85,278,144.5,22.6,141.0,+7.0
135,,James WashingtonJ. Washington PIT,WR55,7,76,276,142.7,26.2,112.0,-23.0
136,,Ronald Jones IIR. Jones TB,RB50,7,50,226,136.5,32.7,145.0,+9.0
137,,Mark AndrewsM. Andrews BAL,TE13,8,82,313,149.7,51.0,153.0,+16.0
138,,Chris ThompsonC. Thompson WAS,RB51,10,73,247,135.4,32.1,225.0,+87.0
139,,Carlos HydeC. Hyde HOU,RB52,10,60,239,142.7,32.1,167.0,+28.0
140,,Josh AllenJ. Allen BUF,QB20,6,85,276,150.2,23.8,175.0,+35.0
141,,Albert WilsonA. Wilson MIA,WR56,5,76,294,153.8,40.0,204.0,+63.0
142,,Ito SmithI. Smith ATL,RB53,9,78,252,147.2,32.2,156.0,+14.0
143,,Mohamed SanuM. Sanu NE,WR57,10,100,265,157.1,33.0,172.0,+29.0
144,,Jimmy GaroppoloJ. Garoppolo SF,QB21,4,85,280,159.8,23.5,165.0,+21.0
145,,Giovani BernardG. Bernard CIN,RB54,9,73,237,147.1,28.0,198.0,+53.0
146,,D.K. MetcalfD. Metcalf SEA,WR58,11,93,308,157.7,33.1,137.0,-9.0
147,,Trey BurtonT. Burton CHI,TE14,6,87,330,164.8,45.5,143.0,-4.0
148,,DaeSean HamiltonD. Hamilton DEN,WR59,10,106,275,154.1,30.4,216.0,+68.0
149,,Sam DarnoldS. Darnold NYJ,QB22,4,106,282,165.6,23.5,187.0,+38.0
150,,Damien HarrisD. Harris NE,RB55,10,70,263,157.3,34.0,164.0,+14.0
151,,Adam HumphriesA. Humphries TEN,WR60,11,80,265,161.2,30.2,180.0,+29.0
152,,Kyle RudolphK. Rudolph MIN,TE15,12,92,274,172.0,39.5,152.0,0.0
153,,Kenny StillsK. Stills HOU,WR61,10,93,301,161.4,35.5,193.0,+40.0
154,,Devin FunchessD. Funchess IND,WR62,6,87,286,164.1,36.8,215.0,+61.0
155,,Marquise GoodwinM. Goodwin SF,WR63,4,108,293,169.0,36.4,183.0,+28.0
156,,Jack DoyleJ. Doyle IND,TE16,6,86,325,175.9,49.9,184.0,+28.0
157,,C.J. AndersonC. Anderson FA,RB56,,91,266,164.1,30.4,197.0,+40.0
158,,Jordan ReedJ. Reed WAS,TE17,10,86,317,179.8,50.7,163.0,+5.0
159,,Darwin ThompsonD. Thompson KC,RB57,12,77,292,155.4,40.7,160.0,+1.0
Tier 10,
160,,Jalen RichardJ. Richard OAK,RB58,6,75,257,163.7,36.4,186.0,+26.0
161,,Jimmy GrahamJ. Graham GB,TE18,11,52,291,184.3,46.5,157.0,-4.0
162,,Frank GoreF. Gore BUF,RB59,6,75,257,168.3,38.9,212.0,+50.0
163,,Alexander MattisonA. Mattison MIN,RB60,12,83,272,163.1,35.0,159.0,-4.0
164,,Tony PollardT. Pollard DAL,RB61,8,70,329,162.0,46.5,121.0,-43.0
165,,Greg OlsenG. Olsen CAR,TE19,7,85,325,183.7,44.2,139.0,-26.0
166,,Devante ParkerD. Parker MIA,WR64,5,94,271,174.9,38.4,232.0,+66.0
167,,Deebo SamuelD. Samuel SF,WR65,4,81,271,172.2,40.3,195.0,+28.0
168,,Matthew StaffordM. Stafford DET,QB23,5,112,288,183.5,23.7,179.0,+11.0
169,,Chicago (CHI)CHI DST,DST1,6,119,236,166.7,12.8,84.0,-85.0
170,,Kareem HuntK. Hunt CLE,RB62,7,77,272,173.6,39.1,110.0,-60.0
171,,Tre'Quan SmithT. Smith NO,WR66,9,80,277,179.1,31.7,188.0,+17.0
172,,Jamaal WilliamsJ. Williams GB,RB63,11,77,255,172.7,33.4,235.0,+63.0
173,,Jacksonville (JAC)JAC DST,DST2,10,118,240,170.4,12.6,122.0,-51.0
174,,Los Angeles (LAR)LAR DST,DST3,9,138,271,171.4,13.4,113.0,-61.0
175,,Minnesota (MIN)MIN DST,DST4,12,122,286,173.4,13.9,136.0,-39.0
176,,Derek CarrD. Carr OAK,QB24,6,99,290,191.0,25.4,174.0,-2.0
177,,Baltimore (BAL)BAL DST,DST5,8,120,323,174.5,21.1,144.0,-33.0
178,,Greg ZuerleinG. Zuerlein LAR,K1,9,131,237,179.4,9.6,120.0,-58.0
179,,Mike DavisM. Davis CAR,RB64,7,83,368,181.5,38.4,237.0,+58.0
180,,Quincy EnunwaQ. Enunwa NYJ,WR67,4,97,292,184.2,34.5,268.0,+88.0
181,,Cleveland (CLE)CLE DST,DST6,7,124,236,176.0,13.4,151.0,-30.0
182,,T.J. HockensonT. Hockenson DET,TE20,5,74,389,199.5,59.8,150.0,-32.0
183,,New Orleans (NO)NO DST,DST7,9,128,286,180.9,17.4,166.0,-17.0
184,,Harrison ButkerH. Butker KC,K2,12,119,216,181.2,7.7,142.0,-42.0
185,,Justin TuckerJ. Tucker BAL,K3,8,133,255,181.5,10.9,127.0,-58.0
186,,Los Angeles (LAC)LAC DST,DST8,12,131,343,176.5,24.1,147.0,-39.0
187,,Ty MontgomeryT. Montgomery NYJ,RB65,4,99,290,182.5,43.1,205.0,+18.0
188,,Darren WallerD. Waller OAK,TE21,6,81,326,187.4,64.2,177.0,-11.0
189,,Stephen GostkowskiS. Gostkowski NE,K4,10,135,244,184.2,10.2,158.0,-31.0
190,,Malcolm BrownM. Brown LAR,RB66,9,95,270,187.1,36.2,234.0,+44.0
191,,Chase EdmondsC. Edmonds ARI,RB67,12,102,256,187.2,30.1,262.0,+71.0
192,,Wil LutzW. Lutz NO,K5,9,156,244,184.8,7.0,155.0,-37.0
193,,Jacoby BrissettJ. Brissett IND,QB25,6,104,294,186.8,29.2,217.0,+24.0
194,,Andy DaltonA. Dalton CIN,QB26,9,127,286,199.9,21.9,226.0,+32.0
195,,Denver (DEN)DEN DST,DST9,10,127,249,183.4,17.9,161.0,-34.0
196,,Houston (HOU)HOU DST,DST10,10,155,314,184.0,21.8,176.0,-20.0
197,,Trey QuinnT. Quinn WAS,WR68,10,103,333,191.0,49.0,278.0,+81.0
198,,Ka'imi FairbairnK. Fairbairn HOU,K6,10,138,281,189.0,16.7,173.0,-25.0
199,,New England (NE)NE DST,DST11,10,145,265,188.6,20.1,171.0,-28.0
200,,T.J. YeldonT. Yeldon BUF,RB68,6,99,302,191.2,34.7,243.0,+43.0
201,,Nick FolesN. Foles JAC,QB27,10,122,363,206.1,29.2,196.0,-5.0
202,,Mason CrosbyM. Crosby GB,K7,11,158,255,192.4,16.0,206.0,+4.0
203,,Jake ElliottJ. Elliott PHI,K8,10,159,253,190.9,11.2,201.0,-2.0
204,,Buffalo (BUF)BUF DST,DST12,6,149,345,193.5,29.3,207.0,+3.0
205,,Chris Herndon IVC. Herndon NYJ,TE22,4,105,376,220.4,46.1,220.0,+15.0
206,,Zay JonesZ. Jones OAK,WR69,6,110,323,203.2,40.7,240.0,+34.0
Tier 11,
207,,Dallas (DAL)DAL DST,DST13,8,134,302,199.3,28.4,170.0,-37.0
208,,Robbie GouldR. Gould SF,K9,4,162,308,200.2,26.4,181.0,-27.0
209,,Michael BadgleyM. Badgley LAC,K10,12,163,308,202.0,27.0,182.0,-27.0
210,,Marquise BrownM. Brown BAL,WR70,8,79,315,202.0,44.3,185.0,-25.0
211,,Brett MaherB. Maher DAL,K11,8,160,309,200.5,25.8,190.0,-21.0
212,,Philadelphia (PHI)PHI DST,DST14,10,127,318,206.9,27.0,162.0,-50.0
213,,Parris CampbellP. Campbell IND,WR71,6,94,318,205.7,44.7,230.0,+17.0
214,,Marcus MariotaM. Mariota TEN,QB28,11,142,362,220.0,24.5,213.0,-1.0
215,,Mecole HardmanM. Hardman KC,WR72,12,107,350,212.6,48.1,169.0,-46.0
216,,Dallas GoedertD. Goedert PHI,TE23,10,109,352,226.8,45.5,202.0,-14.0
217,,Rex BurkheadR. Burkhead NE,RB69,10,95,263,197.4,33.2,258.0,+41.0
218,,Noah FantN. Fant DEN,TE24,10,86,334,228.0,45.4,194.0,-24.0
219,,Matt PraterM. Prater DET,K12,5,161,353,211.8,34.5,214.0,-5.0
220,,Ryquell ArmsteadR. Armstead JAC,RB70,10,118,283,200.8,31.4,267.0,+47.0
221,,Cole BeasleyC. Beasley BUF,WR73,6,107,355,215.6,51.1,199.0,-22.0
222,,Randall CobbR. Cobb DAL,WR74,8,115,333,219.4,38.6,209.0,-13.0
223,,Seattle (SEA)SEA DST,DST15,11,131,313,215.2,31.8,178.0,-45.0
224,,Taylor GabrielT. Gabriel CHI,WR75,6,115,343,217.5,38.3,247.0,+23.0
225,,Joe FlaccoJ. Flacco DEN,QB29,10,131,385,229.1,25.5,223.0,-2.0
226,,Dare OgunbowaleD. Ogunbowale TB,RB71,7,78,379,169.9,46.7,260.0,+34.0
227,,Ted GinnT. Ginn NO,WR76,9,137,351,224.2,36.1,210.0,-17.0
228,,Gus EdwardsG. Edwards BAL,RB72,8,91,283,209.8,33.0,273.0,+45.0
229,,Pittsburgh (PIT)PIT DST,DST16,7,168,307,224.7,29.5,191.0,-38.0
230,,D.J. CharkD. Chark JAC,WR77,10,128,294,226.7,35.1,315.0,+85.0
231,,Rashard HigginsR. Higgins CLE,WR78,7,107,317,223.9,47.1,252.0,+21.0
232,,Marqise LeeM. Lee JAC,WR79,10,104,377,229.9,44.8,249.0,+17.0
233,,Robert FosterR. Foster BUF,WR80,6,115,355,219.7,57.9,292.0,+59.0
234,,Tyler EifertT. Eifert CIN,TE25,9,116,357,252.7,46.4,211.0,-23.0
235,,Eli ManningE. Manning NYG,QB30,11,135,395,241.5,23.4,245.0,+10.0
236,,A.J. BrownA. Brown TEN,WR81,11,80,315,230.6,35.8,257.0,+21.0
237,,Ryan FitzpatrickR. Fitzpatrick MIA,QB31,5,146,396,241.8,25.8,282.0,+45.0
238,,Paul RichardsonP. Richardson WAS,WR82,10,130,346,234.6,41.8,244.0,+6.0
239,,Nelson AgholorN. Agholor PHI,WR83,10,101,338,237.6,30.2,239.0,0.0
240,,Mike GesickiM. Gesicki MIA,TE26,5,129,351,253.7,43.0,251.0,+11.0
241,,N'Keal HarryN. Harry NE,WR84,10,66,385,224.3,72.9,168.0,-73.0
242,,Kansas City (KC)KC DST,DST17,12,170,329,245.3,39.1,189.0,-53.0
243,,Tennessee (TEN)TEN DST,DST18,11,153,307,239.0,31.8,219.0,-24.0
244,,David MooreD. Moore SEA,WR85,11,126,335,237.7,38.6,285.0,+41.0
245,,Indianapolis (IND)IND DST,DST19,6,159,318,247.6,37.7,224.0,-21.0
246,,Andy IsabellaA. Isabella ARI,WR86,12,117,376,239.9,42.7,246.0,0.0
247,,Willie SneadW. Snead BAL,WR87,8,125,340,241.4,35.7,280.0,+33.0
248,,Jason MyersJ. Myers SEA,K13,11,176,332,250.6,35.8,200.0,-48.0
249,,Adam VinatieriA. Vinatieri IND,K14,6,166,324,246.1,35.1,203.0,-46.0
250,,Miles BoykinM. Boykin BAL,WR88,8,115,350,233.5,54.3,270.0,+20.0
Tier 12,
251,,Dwayne HaskinsD. Haskins WAS,QB32,10,161,388,249.3,26.2,265.0,+14.0
252,,John RossJ. Ross CIN,WR89,9,136,333,247.0,40.0,288.0,+36.0
253,,Josh RosenJ. Rosen MIA,QB33,5,143,392,253.7,25.4,309.0,+56.0
254,,Case KeenumC. Keenum WAS,QB34,10,145,336,255.5,23.3,318.0,+64.0
255,,Danny AmendolaD. Amendola DET,WR90,5,152,384,248.3,39.5,253.0,-2.0
256,,Corey ClementC. Clement PHI,RB73,10,130,332,236.2,26.3,430.0,+174.0
257,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,WR91,10,110,351,251.8,47.1,261.0,+4.0
258,,Gerald EverettG. Everett LAR,TE27,9,123,348,272.2,42.2,266.0,+8.0
259,,Dontrell HilliardD. Hilliard CLE,RB74,7,106,313,218.0,33.3,297.0,+38.0
260,,Carolina (CAR)CAR DST,DST20,7,175,318,267.0,31.9,229.0,-31.0
261,,Benny Snell Jr.B. Snell PIT,RB75,7,77,359,236.7,29.2,304.0,+43.0
262,,Chris BoswellC. Boswell PIT,K15,7,182,332,271.0,36.4,227.0,-35.0
263,,Terry McLaurinT. McLaurin WAS,WR92,10,87,384,251.6,53.2,345.0,+82.0
264,,Daniel JonesD. Jones NYG,QB35,11,162,391,259.6,28.5,254.0,-10.0
265,,Theo RiddickT. Riddick DEN,RB76,10,106,326,223.3,31.1,349.0,+84.0
266,,Devontae BookerD. Booker DEN,RB77,10,139,330,243.4,26.2,426.0,+160.0
267,,Antonio CallawayA. Callaway FA,WR93,,131,368,261.9,46.2,279.0,+12.0
268,,Wayne GallmanW. Gallman NYG,RB78,11,136,308,243.6,21.6,291.0,+23.0
269,,Aldrick RosasA. Rosas NYG,K16,11,140,332,269.9,30.8,221.0,-48.0
270,,Dexter WilliamsD. Williams GB,RB79,11,127,334,236.4,31.2,347.0,+77.0
271,,Dan BaileyD. Bailey MIN,K17,12,185,343,274.7,35.8,242.0,-29.0
272,,Jason WittenJ. Witten DAL,TE28,8,128,354,282.2,43.0,192.0,-80.0
273,,Green Bay (GB)GB DST,DST21,11,132,330,276.0,38.6,218.0,-55.0
274,,Atlanta (ATL)ATL DST,DST22,9,175,321,277.4,34.4,241.0,-33.0
275,,Phillip DorsettP. Dorsett NE,WR94,10,189,389,271.5,35.5,250.0,-25.0
276,,Matt BryantM. Bryant FA,K18,,173,332,247.1,51.3,228.0,-48.0
277,,Hunter RenfrowH. Renfrow OAK,WR95,6,110,353,243.2,59.7,259.0,-18.0
278,,Chris ConleyC. Conley JAC,WR96,10,147,349,271.3,38.1,321.0,+43.0
279,,KeeSean JohnsonK. Johnson ARI,WR97,12,134,361,254.8,52.5,310.0,+31.0
280,,Josh ReynoldsJ. Reynolds LAR,WR98,9,180,349,272.8,31.2,385.0,+105.0
281,,Jordan WilkinsJ. Wilkins IND,RB80,6,153,336,251.0,29.9,480.0,+199.0
282,,Demaryius ThomasD. Thomas NYJ,WR99,4,134,375,272.8,46.3,208.0,-74.0
283,,Ian ThomasI. Thomas CAR,TE29,7,183,366,294.8,38.1,281.0,-2.0
284,,Preston WilliamsP. Williams MIA,WR100,5,89,374,247.0,59.1,274.0,-10.0
285,,Breshad PerrimanB. Perriman TB,WR101,7,137,379,279.9,35.5,333.0,+48.0
286,,Washington (WAS)WAS DST,DST23,10,129,345,290.3,39.6,255.0,-31.0
287,,Josh LamboJ. Lambo JAC,K19,10,141,353,294.7,37.8,271.0,-16.0
288,,Brandon McManusB. McManus DEN,K20,10,185,341,293.2,31.0,231.0,-57.0
289,,Cameron BrateC. Brate TB,TE30,7,162,384,297.1,39.6,323.0,+34.0
