Rank,WSID,Overall (Team),Pos,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Saquon BarkleyS. Barkley NYG,RB1,11,22,1,7,1.1,0.3
2,,Christian McCaffreyC. McCaffrey CAR,RB2,7,22,2,7,3.6,1.3
3,,Ezekiel ElliottE. Elliott DAL,RB3,8,23,1,6,3.8,1.1
4,,DeAndre HopkinsD. Hopkins HOU,WR1,10,26,1,7,3.9,1.6
5,,Odell Beckham Jr.O. Beckham CLE,WR2,7,26,1,13,5.0,2.5
6,,Alvin KamaraA. Kamara NO,RB4,9,23,3,9,5.3,1.3
7,,Michael ThomasM. Thomas NO,WR3,9,26,5,10,7.9,1.1
8,,Davante AdamsD. Adams GB,WR4,11,26,4,16,8.6,1.8
9,,Todd GurleyT. Gurley LAR,RB5,9,24,2,28,10.8,5.3
10,,JuJu Smith-SchusterJ. Smith-Schuster PIT,WR5,7,22,2,20,11.1,2.3
11,,Joe MixonJ. Mixon CIN,RB6,9,22,7,19,11.5,2.3
12,,Melvin GordonM. Gordon LAC,RB7,12,26,6,17,11.8,2.4
13,,Mike EvansM. Evans TB,WR6,7,25,8,20,13.3,2.3
14,,Julio JonesJ. Jones ATL,WR7,9,30,9,57,14.6,1.7
15,,Dalvin CookD. Cook MIN,RB8,12,23,6,29,17.8,3.6
16,,Nick ChubbN. Chubb CLE,RB9,7,23,8,27,17.8,3.9
17,,Amari CooperA. Cooper DAL,WR8,8,24,13,26,18.0,3.2
18,,David JohnsonD. Johnson ARI,RB10,12,27,6,43,18.8,3.5
19,,Antonio BrownA. Brown OAK,WR9,6,30,14,30,19.7,3.4
20,,Keenan AllenK. Allen LAC,WR10,12,27,13,35,20.6,4.2
21,,Le'Veon BellL. Bell NYJ,RB11,4,27,7,32,21.3,5.3
22,,James ConnerJ. Conner PIT,RB12,7,24,10,39,21.6,3.9
23,,Stefon DiggsS. Diggs MIN,WR11,12,25,13,39,22.0,4.3
24,,Travis KelceT. Kelce KC,TE1,12,29,11,34,22.5,2.8
25,,George KittleG. Kittle SF,TE2,4,25,19,33,27.4,3.2
26,,A.J. GreenA. Green CIN,WR12,9,30,15,86,27.7,6.9
27,,Kenny GolladayK. Golladay DET,WR13,5,25,16,44,29.4,5.9
28,,Brandin CooksB. Cooks LAR,WR14,9,25,22,47,30.5,4.8
29,,Adam ThielenA. Thielen MIN,WR15,12,28,20,46,31.9,5.6
30,,Sony MichelS. Michel NE,RB13,10,24,20,49,32.2,4.4
31,,T.Y. HiltonT. Hilton IND,WR16,6,29,20,71,32.5,8.8
32,,Patrick MahomesP. Mahomes KC,QB1,12,23,7,41,32.5,5.1
33,,Aaron JonesA. Jones GB,RB14,11,24,18,62,34.7,4.9
34,,Kerryon JohnsonK. Johnson DET,RB15,5,21,22,65,35.0,9.9
35,,Zach ErtzZ. Ertz PHI,TE3,10,28,24,63,36.0,8.8
36,,Derrius GuiceD. Guice WAS,RB16,10,21,24,52,36.7,5.4
37,,Leonard FournetteL. Fournette JAC,RB17,10,24,16,63,39.6,8.5
38,,D.J. MooreD. Moore CAR,WR17,7,22,22,72,40.1,7.3
39,,Robert WoodsR. Woods LAR,WR18,9,27,32,101,42.5,10.0
40,,Cooper KuppC. Kupp LAR,WR19,9,25,27,97,44.8,7.9
41,,Corey DavisC. Davis TEN,WR20,11,24,25,85,45.2,10.4
42,,Marlon MackM. Mack IND,RB18,6,23,28,59,45.6,7.9
43,,Andrew LuckA. Luck IND,QB2,6,29,22,69,45.7,4.3
44,,Baker MayfieldB. Mayfield CLE,QB3,7,24,37,71,47.3,5.4
45,,Phillip LindsayP. Lindsay DEN,RB19,10,24,35,66,47.7,6.8
46,,Calvin RidleyC. Ridley ATL,WR21,9,24,18,89,48.8,7.6
47,,Derrick HenryD. Henry TEN,RB20,11,24,31,70,49.0,7.9
48,,Chris GodwinC. Godwin TB,WR22,7,23,33,99,49.2,10.1
49,,Deshaun WatsonD. Watson HOU,QB4,10,23,40,69,50.6,7.4
50,,Josh JacobsJ. Jacobs OAK,RB21,6,,17,152,52.4,22.8
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Allen RobinsonA. Robinson CHI,WR23,6,25,23,95,53.9,16.7
52,,Devonta FreemanD. Freeman ATL,RB22,9,27,38,93,57.3,11.7
53,,Jarvis LandryJ. Landry CLE,WR24,7,26,42,96,58.9,11.5
54,,O.J. HowardO. Howard TB,TE4,7,24,28,80,59.9,10.3
55,,Tarik CohenT. Cohen CHI,RB23,6,23,52,84,61.1,7.9
56,,Aaron RodgersA. Rodgers GB,QB5,11,35,37,123,61.1,12.0
57,,Rashaad PennyR. Penny SEA,RB24,11,23,39,80,62.9,8.3
58,,Mike WilliamsM. Williams LAC,WR25,12,24,42,126,63.5,14.8
59,,Damien WilliamsD. Williams KC,RB25,12,27,35,116,66.2,15.4
60,,Sammy WatkinsS. Watkins KC,WR26,12,25,42,138,66.4,16.2
61,,Evan EngramE. Engram NYG,TE5,11,24,50,88,67.3,7.8
62,,Kareem HuntK. Hunt CLE,RB26,7,23,23,141,67.5,15.1
63,,Russell WilsonR. Wilson SEA,QB6,11,30,53,138,68.5,9.5
64,,Mark IngramM. Ingram BAL,RB27,8,29,42,99,70.6,10.5
65,,Courtland SuttonC. Sutton DEN,WR27,10,23,40,147,70.7,22.8
66,,Tevin ColemanT. Coleman SF,RB28,4,26,44,127,71.2,12.1
67,,David NjokuD. Njoku CLE,TE6,7,22,59,104,71.3,6.8
68,,Tyler BoydT. Boyd CIN,WR28,9,24,42,150,74.7,14.9
69,,Hunter HenryH. Henry LAC,TE7,12,24,55,128,75.2,15.2
70,,Carson WentzC. Wentz PHI,QB7,10,26,52,129,75.3,13.2
71,,Will FullerW. Fuller HOU,WR29,10,25,55,132,75.3,12.4
72,,Alshon JefferyA. Jeffery PHI,WR30,10,29,41,134,77.1,16.2
73,,N'Keal HarryN. Harry NE,WR31,10,,32,235,77.5,46.1
74,,Christian KirkC. Kirk ARI,WR32,12,22,52,142,79.8,11.4
75,,Tyreek HillT. Hill KC,WR33,12,25,13,231,80.8,49.5
76,,Jared GoffJ. Goff LAR,QB8,9,24,60,155,80.9,13.3
77,,Chris CarsonC. Carson SEA,RB29,11,24,40,132,81.0,17.8
78,,Royce FreemanR. Freeman DEN,RB30,10,23,52,116,81.1,13.6
79,,Tyler LockettT. Lockett SEA,WR34,11,26,42,149,81.7,17.4
80,,Dante PettisD. Pettis SF,WR35,4,23,54,148,82.2,9.1
81,,Kenyan DrakeK. Drake MIA,RB31,5,25,50,154,82.8,21.2
